order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
8692f02bfa6e672dc1feec8381f8127e,294f9b2dd014db206f3af9ecdc0dee53,delivered,8/17/2018 14:10,8/17/2018 14:47,8/20/2018 13:48,8/27/2018 17:27,8/28/2018 00:00
61f4d740ca1d5469d7aeb49f65719f3f,294f9b2dd014db206f3af9ecdc0dee53,delivered,8/3/2018 19:03,8/3/2018 19:15,8/6/2018 14:51,8/7/2018 14:57,8/8/2018 00:00
114b8cdf01e21ff5631995283f233d67,294f9b2dd014db206f3af9ecdc0dee53,delivered,10/22/2017 18:16,10/22/2017 18:28,10/25/2017 18:57,11/7/2017 19:57,11/21/2017 00:00
33cfd07a622a67d9cd660aa9177b909f,294f9b2dd014db206f3af9ecdc0dee53,delivered,4/12/2018 12:37,4/13/2018 12:50,4/16/2018 20:12,4/18/2018 20:22,4/30/2018 00:00
1ac4c8f4bb93ff8b5f87ff821298a59b,294f9b2dd014db206f3af9ecdc0dee53,delivered,7/27/2018 13:32,7/31/2018 04:10,8/1/2018 10:38,8/6/2018 22:49,8/10/2018 00:00
89b5845c9341e01e139bfc80ad813feb,294f9b2dd014db206f3af9ecdc0dee53,delivered,10/1/2017 22:30,10/1/2017 22:56,10/2/2017 12:29,10/9/2017 19:00,11/10/2017 00:00
0e7ad202878ea453373e3ef15835ea33,294f9b2dd014db206f3af9ecdc0dee53,delivered,3/5/2018 08:58,3/5/2018 09:10,3/6/2018 20:14,3/16/2018 16:18,3/28/2018 00:00
4ceb9336411700f9568db2ef11bda594,294f9b2dd014db206f3af9ecdc0dee53,delivered,1/19/2017 22:41,1/19/2017 22:55,1/20/2017 16:27,1/26/2017 13:57,2/17/2017 00:00
4ceb9336411700f9568db2ef11bda594,294f9b2dd014db206f3af9ecdc0dee53,delivered,1/19/2017 22:41,1/19/2017 22:55,1/20/2017 16:27,1/26/2017 13:57,2/17/2017 00:00
4ceb9336411700f9568db2ef11bda594,294f9b2dd014db206f3af9ecdc0dee53,delivered,1/19/2017 22:41,1/19/2017 22:55,1/20/2017 16:27,1/26/2017 13:57,2/17/2017 00:00
4ceb9336411700f9568db2ef11bda594,294f9b2dd014db206f3af9ecdc0dee53,delivered,1/19/2017 22:41,1/19/2017 22:55,1/20/2017 16:27,1/26/2017 13:57,2/17/2017 00:00
f4f88d0fded20ff7a60fb80ccdd533d2,294f9b2dd014db206f3af9ecdc0dee53,delivered,8/4/2018 22:18,8/6/2018 08:44,8/15/2018 09:16,8/20/2018 23:25,8/20/2018 00:00
e2b405a4cccf1e66eb8d2b73a4bba700,294f9b2dd014db206f3af9ecdc0dee53,delivered,6/2/2018 09:23,6/2/2018 09:35,7/4/2018 06:38,7/9/2018 18:51,7/26/2018 00:00
38dcebae9b5bd88cd2acd6f8f787336d,66a54b482c7228155b832e63722b6f86,delivered,10/9/2017 10:58,10/9/2017 22:26,10/13/2017 13:58,10/24/2017 19:53,11/10/2017 00:00
ee64f23a1a4a4ec65bf0295652f91d5a,66a54b482c7228155b832e63722b6f86,delivered,6/27/2017 22:14,6/27/2017 22:31,6/28/2017 14:57,7/3/2017 15:52,7/21/2017 00:00
5d3459c901e4e1e7b9dd18e09e498131,66a54b482c7228155b832e63722b6f86,delivered,8/22/2018 00:51,8/22/2018 01:05,8/22/2018 14:01,8/29/2018 23:12,9/3/2018 00:00
e0c8a0e62ecd027577c1cfdb38c8f1ee,66a54b482c7228155b832e63722b6f86,delivered,7/14/2017 10:38,7/14/2017 10:50,7/17/2017 14:49,7/26/2017 13:33,8/9/2017 00:00
731397db58924330b01248c031dc6281,66a54b482c7228155b832e63722b6f86,delivered,6/3/2018 18:15,6/3/2018 18:31,6/4/2018 18:11,6/10/2018 16:28,7/5/2018 00:00
9a65fd6f0966e358fbae4d1b54f73ccd,66a54b482c7228155b832e63722b6f86,delivered,5/5/2017 22:10,5/6/2017 02:22,5/9/2017 08:08,5/15/2017 17:12,6/5/2017 00:00
0cb25b24a27e27dd18273360995e99f4,66a54b482c7228155b832e63722b6f86,delivered,7/23/2018 14:37,7/23/2018 16:00,7/24/2018 13:28,7/25/2018 23:36,8/2/2018 00:00
695e141b92a0f2bc8a7bff7d621692ed,0e9c3be1592c050d343700ba21b7f806,delivered,5/12/2018 12:33,5/15/2018 03:55,5/15/2018 13:50,5/21/2018 17:08,5/29/2018 00:00
c94206a6d6698d5852b7e9e14bdc2e79,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,6/25/2018 12:06,6/25/2018 12:15,6/28/2018 13:57,6/29/2018 19:24,7/5/2018 00:00
e16a85342c3b94f91ab4233c71168786,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,6/19/2018 19:32,6/19/2018 20:16,6/20/2018 08:10,6/26/2018 22:06,7/17/2018 00:00
2ba9fa7ab61d7528fd77a35c436e7bff,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,2/18/2018 21:43,2/18/2018 22:46,2/20/2018 01:36,3/8/2018 18:48,3/12/2018 00:00
fc302964719b32d2f8512770e87ff7fd,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,1/11/2018 21:34,1/13/2018 02:08,1/20/2018 01:07,1/24/2018 16:02,2/9/2018 00:00
eca3005a4f60ceb77b67a30b74095ddf,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,7/26/2017 09:09,7/26/2017 09:22,7/31/2017 13:12,8/1/2017 15:07,8/8/2017 00:00
1431ee47e31c27528b8ae56b66689afc,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,8/9/2017 18:20,8/11/2017 16:15,8/14/2017 14:35,8/15/2017 22:29,8/24/2017 00:00
be9544c2dfb58675d21a0a735fa1d32a,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,7/21/2017 07:31,7/21/2017 07:42,7/25/2017 22:11,8/21/2017 22:09,8/29/2017 00:00
1e90a410c4be85320d64e5a0cbed9291,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,6/14/2017 19:49,6/14/2017 20:05,6/19/2017 20:14,6/23/2017 09:12,7/7/2017 00:00
92ba7c89244ceee45a169b86da9fcada,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,6/6/2018 15:11,6/6/2018 15:34,6/7/2018 11:19,6/11/2018 20:33,7/12/2018 00:00
92d1d8203d3deb0f8b536250763d8bca,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,8/11/2018 16:39,8/12/2018 16:35,8/13/2018 09:08,8/14/2018 18:28,8/20/2018 00:00
595f598849d89203c28d05d0fbf3f92e,b74f0b9f1edb86da06a9c032d80fd1e8,delivered,9/25/2017 16:38,9/25/2017 17:10,9/27/2017 17:09,10/2/2017 20:55,10/19/2017 00:00
0ef89e47a5078a9e54a080d5fa8c9109,4b4be2256ef77aecee551a7a665a7108,delivered,3/8/2018 12:51,3/9/2018 12:48,3/10/2018 00:21,4/9/2018 22:22,3/28/2018 00:00
23b0f3febe2a61dfb83ff0ede848d53e,4b4be2256ef77aecee551a7a665a7108,delivered,3/11/2018 14:33,3/11/2018 14:50,3/12/2018 22:56,3/29/2018 19:58,4/12/2018 00:00
f7851f9eb3d5ff0bee53bae976c77c8c,4b4be2256ef77aecee551a7a665a7108,delivered,3/28/2017 05:56,3/30/2017 02:16,3/31/2017 07:56,4/6/2017 12:42,4/17/2017 00:00
c8edbac1d727757b8d8a2fc13303d040,4b4be2256ef77aecee551a7a665a7108,delivered,2/23/2018 14:09,2/27/2018 05:30,2/27/2018 20:22,3/7/2018 18:26,3/16/2018 00:00
70265e39902a914077a038864209d3c6,4b4be2256ef77aecee551a7a665a7108,delivered,7/28/2017 09:35,7/28/2017 09:50,8/10/2017 23:04,8/16/2017 19:46,8/25/2017 00:00
3821dc9ac1b25bed42324d0885b0a930,4b4be2256ef77aecee551a7a665a7108,delivered,4/17/2018 21:01,4/17/2018 21:15,4/18/2018 18:52,4/23/2018 18:01,5/9/2018 00:00
3821dc9ac1b25bed42324d0885b0a930,4b4be2256ef77aecee551a7a665a7108,delivered,4/17/2018 21:01,4/17/2018 21:15,4/18/2018 18:52,4/23/2018 18:01,5/9/2018 00:00
f45cb38ce99572f3f71de38bebeee589,7b4205ad0699f380983dfbd2f26f67e0,delivered,2/21/2018 14:54,2/21/2018 15:09,2/27/2018 16:19,3/8/2018 14:10,3/16/2018 00:00
639b603f09b7050c96e56cd03703437b,7b4205ad0699f380983dfbd2f26f67e0,delivered,5/1/2017 15:01,5/1/2017 15:15,5/4/2017 12:02,5/16/2017 05:37,5/23/2017 00:00
3ecb666eda6d2ebb9348dfc65c32252c,272abefcdb7e7438a251e6c92f1d5873,delivered,1/7/2018 19:59,1/7/2018 20:09,1/9/2018 17:23,2/3/2018 14:14,2/5/2018 00:00
e82a48563b753b7df504aba7e01f9faf,272abefcdb7e7438a251e6c92f1d5873,delivered,2/9/2018 21:00,2/9/2018 21:15,2/16/2018 00:22,3/5/2018 22:37,3/2/2018 00:00
81f2ee7669eee05b13906d24d43ebc69,272abefcdb7e7438a251e6c92f1d5873,delivered,4/3/2018 09:40,4/3/2018 10:28,4/5/2018 22:31,6/1/2018 19:56,4/13/2018 00:00
0a0e7f9881dffec612b28e2682242574,272abefcdb7e7438a251e6c92f1d5873,delivered,2/22/2018 09:09,2/23/2018 02:15,2/27/2018 13:13,3/18/2018 18:46,3/22/2018 00:00
7dbad9087d339419eb06d86950842742,272abefcdb7e7438a251e6c92f1d5873,delivered,3/9/2018 19:41,3/13/2018 04:30,3/16/2018 20:42,4/19/2018 00:44,4/12/2018 00:00
164f61f77f7f2a8c90a1e382606d53ba,272abefcdb7e7438a251e6c92f1d5873,delivered,11/28/2017 00:06,11/28/2017 00:31,11/28/2017 21:31,12/6/2017 18:03,12/18/2017 00:00
1887b26eba419ce20f6fe34a6f88e80a,272abefcdb7e7438a251e6c92f1d5873,delivered,4/28/2017 14:20,4/28/2017 14:35,5/2/2017 13:39,5/9/2017 14:27,6/1/2017 00:00
a9240539eed71e70690ea5a026f9f419,272abefcdb7e7438a251e6c92f1d5873,delivered,5/5/2018 09:42,5/5/2018 09:55,5/7/2018 13:55,5/11/2018 17:56,5/29/2018 00:00
6a5f34bb72296c7b4f4a68b6d742d390,2293c004fae6dedf12d1ab452f89f4b9,delivered,7/17/2018 10:34,7/17/2018 10:45,7/17/2018 14:36,7/23/2018 14:28,8/3/2018 00:00
af9ce0d4f36308fcf461b3f497c24bcb,2293c004fae6dedf12d1ab452f89f4b9,delivered,3/15/2018 09:38,3/15/2018 09:50,3/21/2018 19:26,3/28/2018 21:12,3/27/2018 00:00
bef901b8ca3d5b75c2031cbd303e88cc,2293c004fae6dedf12d1ab452f89f4b9,delivered,12/6/2017 23:15,12/8/2017 02:54,12/11/2017 11:32,12/17/2017 18:23,1/4/2018 00:00
bef901b8ca3d5b75c2031cbd303e88cc,2293c004fae6dedf12d1ab452f89f4b9,delivered,12/6/2017 23:15,12/8/2017 02:54,12/11/2017 11:32,12/17/2017 18:23,1/4/2018 00:00
bef901b8ca3d5b75c2031cbd303e88cc,2293c004fae6dedf12d1ab452f89f4b9,delivered,12/6/2017 23:15,12/8/2017 02:54,12/11/2017 11:32,12/17/2017 18:23,1/4/2018 00:00
15ade2c7daaa01c998220a2035dd43dd,2293c004fae6dedf12d1ab452f89f4b9,delivered,7/20/2018 21:19,7/20/2018 21:30,7/23/2018 15:31,7/26/2018 21:38,8/13/2018 00:00
7a10cbd9fd10b327d327b5efa5b57ad0,2293c004fae6dedf12d1ab452f89f4b9,delivered,3/12/2018 10:05,3/12/2018 10:16,3/13/2018 21:18,3/22/2018 00:11,3/29/2018 00:00
e8b79ed0b3aa49f3a28b6939a3db249f,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,1/19/2018 17:38,1/19/2018 17:57,1/22/2018 23:18,2/2/2018 20:13,2/14/2018 00:00
bc9bd5e4ac265b0e6cac08b3019798eb,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,6/24/2018 19:03,6/24/2018 19:20,6/25/2018 11:42,6/28/2018 15:18,7/17/2018 00:00
bc9bd5e4ac265b0e6cac08b3019798eb,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,6/24/2018 19:03,6/24/2018 19:20,6/25/2018 11:42,6/28/2018 15:18,7/17/2018 00:00
bc9bd5e4ac265b0e6cac08b3019798eb,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,6/24/2018 19:03,6/24/2018 19:20,6/25/2018 11:42,6/28/2018 15:18,7/17/2018 00:00
a9016dde97a6a447890dd748aa844b85,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,4/25/2018 16:06,4/25/2018 16:53,4/26/2018 12:51,4/30/2018 13:27,5/16/2018 00:00
f55ebd23aed37969b6b05ae64bb1f034,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,6/6/2018 13:51,6/6/2018 14:35,6/7/2018 14:17,6/13/2018 17:41,7/16/2018 00:00
ca621c614abfc6d64f4a093ade1249b9,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,8/14/2017 10:00,8/15/2017 03:30,8/16/2017 12:26,9/19/2017 17:53,9/12/2017 00:00
17ab3523ccdc39226b04bbdd9bbceaad,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,2/17/2018 18:53,2/17/2018 19:10,2/22/2018 20:38,3/9/2018 19:58,3/19/2018 00:00
97a00daa2a648f9c4b0493e937928b72,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,10/20/2017 09:51,10/20/2017 10:14,10/27/2017 16:17,10/30/2017 18:45,11/1/2017 00:00
73eb70779d3a8a4647f8ccf9c43d2623,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,5/2/2017 21:03,5/3/2017 14:15,5/5/2017 11:32,5/16/2017 12:43,6/13/2017 00:00
4b7836c7fde2f69b09ca54addb676d28,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,4/9/2017 17:54,4/9/2017 18:05,4/11/2017 10:35,4/18/2017 12:51,5/15/2017 00:00
f3edc53c0e5bd4a11ddd437dabb01c6b,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,6/30/2018 12:53,6/30/2018 13:10,7/2/2018 14:40,7/5/2018 17:33,7/31/2018 00:00
c382d84d35f4d874b1f1c372f4bde27c,1bb3950ed1e67c9b3dbd7d7cd32cbff5,delivered,7/20/2018 09:42,7/20/2018 15:05,7/23/2018 11:53,7/27/2018 11:54,8/14/2018 00:00
b7a6a74494a5f76ac5f74bc9c1327e5d,10c26a978ab664c211c871097f285a93,delivered,5/24/2017 13:48,5/25/2017 03:15,5/25/2017 11:46,6/1/2017 13:52,6/22/2017 00:00
30f0086bfe1b046a524f8acf1d3eaa11,10c26a978ab664c211c871097f285a93,delivered,3/27/2018 14:58,3/28/2018 02:48,3/28/2018 18:48,4/10/2018 16:12,4/23/2018 00:00
b9499283a775ccfa9da92e6e75e9b4b9,10c26a978ab664c211c871097f285a93,delivered,5/26/2018 21:46,5/26/2018 22:17,6/6/2018 12:57,6/21/2018 14:28,7/16/2018 00:00
a6fe431baa19e8ce94388a492ac80d35,10c26a978ab664c211c871097f285a93,delivered,11/21/2017 18:37,11/21/2017 18:47,11/22/2017 19:04,11/24/2017 19:21,12/1/2017 00:00
91db217544d0eac98354b11f2f35abcb,10c26a978ab664c211c871097f285a93,delivered,4/29/2018 22:10,5/1/2018 05:43,5/4/2018 13:17,5/14/2018 22:35,5/22/2018 00:00
a222e8f1ab02211d0f1b3e374c5e689e,10c26a978ab664c211c871097f285a93,delivered,3/5/2018 11:09,3/5/2018 11:29,3/6/2018 00:22,3/12/2018 18:56,3/28/2018 00:00
66305a754211cca47c3a2a59addf19ba,10c26a978ab664c211c871097f285a93,delivered,7/26/2018 13:59,7/27/2018 02:10,7/30/2018 13:48,8/17/2018 12:41,8/21/2018 00:00
78ab727370e07aaf73b362897c8c6e3d,10c26a978ab664c211c871097f285a93,delivered,5/16/2018 14:15,5/16/2018 15:19,5/17/2018 14:36,5/23/2018 18:31,6/4/2018 00:00
326247b4caae19ff40a5b56cb9534c6f,9fe7ac7180ac1ee5482b89b07f7b7737,delivered,9/22/2017 19:17,9/23/2017 10:44,9/29/2017 17:42,10/4/2017 16:53,10/10/2017 00:00
326247b4caae19ff40a5b56cb9534c6f,9fe7ac7180ac1ee5482b89b07f7b7737,delivered,9/22/2017 19:17,9/23/2017 10:44,9/29/2017 17:42,10/4/2017 16:53,10/10/2017 00:00
326247b4caae19ff40a5b56cb9534c6f,9fe7ac7180ac1ee5482b89b07f7b7737,delivered,9/22/2017 19:17,9/23/2017 10:44,9/29/2017 17:42,10/4/2017 16:53,10/10/2017 00:00
d010facca14d57e997bf54e52f0ea03b,9fe7ac7180ac1ee5482b89b07f7b7737,delivered,3/19/2018 19:35,3/19/2018 19:55,3/20/2018 20:41,4/4/2018 19:16,3/29/2018 00:00
b545ba7b0bd67a3128185c7214704319,9fe7ac7180ac1ee5482b89b07f7b7737,delivered,6/11/2018 14:59,6/11/2018 16:31,6/12/2018 14:15,6/18/2018 16:41,7/4/2018 00:00
876309add96f9d84db9b2379de836323,9fe7ac7180ac1ee5482b89b07f7b7737,delivered,3/28/2018 22:51,3/28/2018 23:07,3/29/2018 16:07,4/20/2018 20:06,4/26/2018 00:00
d0935e6fe51f0d5724f4759cfaa8caf3,9fe7ac7180ac1ee5482b89b07f7b7737,delivered,3/9/2018 16:41,3/9/2018 16:55,3/12/2018 23:23,3/21/2018 17:38,4/6/2018 00:00
193f92153e2d2dc57d0052176ef585c0,9fe7ac7180ac1ee5482b89b07f7b7737,delivered,1/20/2018 12:31,1/20/2018 12:50,1/24/2018 16:14,2/10/2018 01:13,2/16/2018 00:00
02c371100bf54facae80322579c7fefb,9fe7ac7180ac1ee5482b89b07f7b7737,delivered,11/7/2017 02:55,11/7/2017 06:31,11/10/2017 19:48,11/16/2017 21:07,11/21/2017 00:00
413158eae01863d8624661dc2aafcfce,9fe7ac7180ac1ee5482b89b07f7b7737,delivered,7/29/2017 02:05,7/31/2017 17:15,8/4/2017 12:34,8/15/2017 20:18,8/22/2017 00:00
651bd7286b2e17e1e3ea7b644870e429,f4f2d12420b95f9239bcda119491f2d4,delivered,5/13/2017 17:42,5/14/2017 06:35,5/17/2017 09:32,5/23/2017 00:30,6/7/2017 00:00
14d5fd67132f83c0c8a9e241e4a7d4dd,f59c3b73fe7833bf53a1be19a6f17c81,delivered,8/4/2018 13:42,8/4/2018 13:50,8/6/2018 15:05,8/7/2018 20:08,8/9/2018 00:00
ba403fc6762185ac676fa515ce2b1afa,f59c3b73fe7833bf53a1be19a6f17c81,delivered,5/17/2018 07:39,5/17/2018 08:36,5/17/2018 10:30,6/5/2018 13:48,6/13/2018 00:00
c301f64860cec992f8d9c532fb00f867,f59c3b73fe7833bf53a1be19a6f17c81,delivered,10/5/2017 03:54,10/6/2017 04:05,10/6/2017 17:55,10/13/2017 23:35,10/24/2017 00:00
c301f64860cec992f8d9c532fb00f867,f59c3b73fe7833bf53a1be19a6f17c81,delivered,10/5/2017 03:54,10/6/2017 04:05,10/6/2017 17:55,10/13/2017 23:35,10/24/2017 00:00
edddb585a5c894ef488568334c567e2e,f59c3b73fe7833bf53a1be19a6f17c81,delivered,8/13/2018 14:34,8/13/2018 14:50,8/14/2018 13:31,8/21/2018 14:32,8/27/2018 00:00
62b2adbcbcf4e28df4b998bfb094f3f9,f59c3b73fe7833bf53a1be19a6f17c81,delivered,7/14/2018 16:32,7/14/2018 16:50,7/16/2018 13:48,7/23/2018 19:01,8/15/2018 00:00
49e809b11c0445fb0229f28378d3d30d,f59c3b73fe7833bf53a1be19a6f17c81,delivered,7/19/2017 13:37,7/19/2017 13:50,7/26/2017 15:37,7/31/2017 18:29,8/14/2017 00:00
97012c3a032fb57d51f04669419f5a49,f59c3b73fe7833bf53a1be19a6f17c81,delivered,3/18/2018 22:01,3/20/2018 09:30,3/21/2018 18:43,4/2/2018 20:38,4/24/2018 00:00
7afbe6ef708d0ae150028f52512230ad,f59c3b73fe7833bf53a1be19a6f17c81,delivered,10/1/2017 21:55,10/1/2017 22:07,10/2/2017 13:58,10/19/2017 22:14,10/31/2017 00:00
9d033f810cbd1a45838c0d451bbae981,f59c3b73fe7833bf53a1be19a6f17c81,delivered,4/20/2018 13:07,4/24/2018 19:04,4/25/2018 04:12,4/25/2018 21:12,5/9/2018 00:00
6b9b73174454a8a1b0a255b448f5e5bb,f59c3b73fe7833bf53a1be19a6f17c81,delivered,7/5/2017 21:14,7/5/2017 21:25,7/6/2017 13:23,7/12/2017 21:47,7/27/2017 00:00
53f3f52eca823461e5ee857dd46fb101,f59c3b73fe7833bf53a1be19a6f17c81,delivered,10/15/2017 17:27,10/15/2017 18:08,10/16/2017 15:38,11/4/2017 16:42,11/10/2017 00:00
1e01369b33244af82c1b44d7359da3dc,f59c3b73fe7833bf53a1be19a6f17c81,delivered,5/6/2018 11:40,5/8/2018 19:55,5/11/2018 14:53,5/14/2018 20:02,5/21/2018 00:00
1ed9fe02b5d745a3397a33415ecd5577,f59c3b73fe7833bf53a1be19a6f17c81,delivered,2/16/2018 20:28,2/16/2018 20:46,2/19/2018 17:54,2/26/2018 14:08,3/15/2018 00:00
4d8a7251d3f4f82c05c207b52ccd25f3,f59c3b73fe7833bf53a1be19a6f17c81,delivered,8/11/2018 18:52,8/11/2018 19:05,8/13/2018 14:22,8/17/2018 17:04,8/27/2018 00:00
a3f03305225173eb1cf3ea5eeb32e583,f59c3b73fe7833bf53a1be19a6f17c81,delivered,8/31/2017 10:45,8/31/2017 11:04,9/4/2017 13:14,9/11/2017 18:58,9/20/2017 00:00
7f6ad013a5d4f135c074e96bfa4de9a3,f59c3b73fe7833bf53a1be19a6f17c81,delivered,12/22/2017 22:02,12/22/2017 22:11,12/26/2017 19:57,1/9/2018 20:54,1/19/2018 00:00
7f6ad013a5d4f135c074e96bfa4de9a3,f59c3b73fe7833bf53a1be19a6f17c81,delivered,12/22/2017 22:02,12/22/2017 22:11,12/26/2017 19:57,1/9/2018 20:54,1/19/2018 00:00
d8e44f5b26cd539b50d9be42ecbe5d92,f59c3b73fe7833bf53a1be19a6f17c81,delivered,9/11/2017 17:58,9/11/2017 18:10,9/13/2017 19:13,9/15/2017 19:23,10/6/2017 00:00
ad42f04485e4f6eea616c0cdac1db05c,f59c3b73fe7833bf53a1be19a6f17c81,delivered,7/31/2018 11:28,7/31/2018 12:31,8/1/2018 14:00,8/6/2018 14:38,8/10/2018 00:00
b574f97b093ad4bc022f420344327e12,f59c3b73fe7833bf53a1be19a6f17c81,delivered,3/4/2018 11:13,3/4/2018 11:29,3/9/2018 00:25,3/29/2018 20:45,3/23/2018 00:00
4bc02ff9a093f3cc4119a960969f5f74,62383c983441809ec8977c644dd37a54,delivered,9/6/2017 20:56,9/6/2017 21:10,9/8/2017 18:47,9/18/2017 22:51,9/27/2017 00:00
a8c3124b7f912401d702018ae0c02b05,62383c983441809ec8977c644dd37a54,delivered,4/16/2018 20:46,4/16/2018 23:12,5/8/2018 14:04,5/16/2018 00:22,5/22/2018 00:00
70c63ecc0f8619ac9ebb83fd52466e64,62383c983441809ec8977c644dd37a54,delivered,6/29/2018 18:39,6/29/2018 18:50,7/4/2018 15:18,7/9/2018 15:49,7/27/2018 00:00
c0d0691580b4aefa924ed59260eb09d0,62383c983441809ec8977c644dd37a54,delivered,7/24/2018 15:43,7/24/2018 15:55,7/25/2018 11:59,8/3/2018 17:22,8/13/2018 00:00
ebb9d61c0744305e9172b4265468c17b,62383c983441809ec8977c644dd37a54,delivered,8/2/2018 18:09,8/2/2018 18:43,8/3/2018 14:52,8/8/2018 13:39,8/22/2018 00:00
85df002ba0e8668b282706e73132a0e5,62383c983441809ec8977c644dd37a54,delivered,6/7/2017 21:13,6/9/2017 02:23,6/9/2017 17:25,6/19/2017 14:52,6/30/2017 00:00
fb797aee19d1e438385938cd482027bb,62383c983441809ec8977c644dd37a54,delivered,8/8/2017 10:46,8/8/2017 11:04,8/8/2017 15:59,9/5/2017 18:53,9/1/2017 00:00
c17b377c10026e36286772008451d021,5a62330b90ef93e8730dbb18880b08af,delivered,2/1/2018 10:02,2/2/2018 02:53,2/3/2018 10:33,2/14/2018 18:08,2/23/2018 00:00
c6094f6ab0c25eda761622ab09aa423d,5a62330b90ef93e8730dbb18880b08af,delivered,7/25/2018 10:16,7/25/2018 10:30,7/26/2018 14:31,7/30/2018 17:29,8/22/2018 00:00
c6094f6ab0c25eda761622ab09aa423d,5a62330b90ef93e8730dbb18880b08af,delivered,7/25/2018 10:16,7/25/2018 10:30,7/26/2018 14:31,7/30/2018 17:29,8/22/2018 00:00
0dbcaa88e213607d3795e96eda505c73,5a62330b90ef93e8730dbb18880b08af,delivered,7/1/2018 18:07,7/1/2018 18:30,7/3/2018 14:55,7/7/2018 15:47,7/20/2018 00:00
9320275e627cc0d374f04e77e1ee2f0e,5a62330b90ef93e8730dbb18880b08af,delivered,7/24/2017 19:22,7/24/2017 19:35,7/28/2017 11:19,8/14/2017 15:31,8/15/2017 00:00
970bbf79974ba1ef73cc21ee6fe52cc6,5a62330b90ef93e8730dbb18880b08af,delivered,4/3/2018 00:05,4/4/2018 00:09,4/13/2018 18:05,4/18/2018 23:48,5/4/2018 00:00
49b9d47f2bb04361f15cf1537390dd60,5a62330b90ef93e8730dbb18880b08af,delivered,2/7/2017 21:32,2/7/2017 22:30,2/8/2017 09:10,2/24/2017 10:42,3/22/2017 00:00
f09d0203a51785e9ba9279607c38958c,5a62330b90ef93e8730dbb18880b08af,delivered,2/13/2017 13:00,2/15/2017 02:45,2/17/2017 16:03,3/6/2017 10:36,3/16/2017 00:00
b6b7ebd3ab897684bb22eaf084f8f299,5a62330b90ef93e8730dbb18880b08af,delivered,12/16/2017 00:46,12/16/2017 00:54,12/18/2017 20:03,12/29/2017 21:12,1/11/2018 00:00
4a1340ea38a829e0ea96cd19d7a0f951,5a62330b90ef93e8730dbb18880b08af,delivered,1/21/2018 08:10,1/22/2018 13:44,1/25/2018 15:47,2/8/2018 14:07,2/14/2018 00:00
1a9a9700a3759028691f3af38138e3d8,5a62330b90ef93e8730dbb18880b08af,delivered,5/20/2018 14:52,5/21/2018 16:14,5/29/2018 14:04,6/6/2018 19:28,6/11/2018 00:00
1a9a9700a3759028691f3af38138e3d8,5a62330b90ef93e8730dbb18880b08af,delivered,5/20/2018 14:52,5/21/2018 16:14,5/29/2018 14:04,6/6/2018 19:28,6/11/2018 00:00
9be42eec91e05104d84b81e71a9e6b81,5a62330b90ef93e8730dbb18880b08af,delivered,10/30/2017 19:03,10/30/2017 20:31,11/6/2017 22:03,11/8/2017 00:14,11/7/2017 00:00
913ed16681197337e68e936fc28b8370,5a62330b90ef93e8730dbb18880b08af,delivered,8/3/2018 00:00,8/3/2018 00:10,8/3/2018 11:38,8/8/2018 00:48,8/16/2018 00:00
e1215367814d0d82c496bf4c6b2ba6f7,5a62330b90ef93e8730dbb18880b08af,delivered,4/13/2017 20:08,4/13/2017 20:22,4/17/2017 10:50,4/20/2017 15:54,5/9/2017 00:00
bf4f937c279d6f44c375450523ee9383,5a62330b90ef93e8730dbb18880b08af,delivered,10/6/2017 08:32,10/6/2017 08:49,10/9/2017 10:10,10/13/2017 16:09,10/30/2017 00:00
bf4f937c279d6f44c375450523ee9383,5a62330b90ef93e8730dbb18880b08af,delivered,10/6/2017 08:32,10/6/2017 08:49,10/9/2017 10:10,10/13/2017 16:09,10/30/2017 00:00
14bec9a20933b219426d500ca2581dc4,5a62330b90ef93e8730dbb18880b08af,delivered,7/29/2018 15:36,7/29/2018 15:50,7/30/2018 13:44,8/10/2018 21:43,8/13/2018 00:00
