customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
c9b6ccc9f42e3ac60bb09a0f53a09973,83c6462cf9b51c26d6102ac0c48a1100,87020,maringa,PR
22391c39c0261e36fb546e765a849624,7cc5c190ee98d000eda540e331afa10c,18682,lencois paulista,SP
1d5ff4f3adccc4a651df014533d39493,fe5356333d9ad35e81c4770b666b8d12,71931,brasilia,DF
23706c2bdb0f3c73d411a126e1cb9a7a,6798900072ff5d27077daf83edc3f94e,35590,lagoa da prata,MG
6eb6e7b6a901ac22a2e5949e1f3151e8,ea4d52b176423e61a84052b0f4717be9,18131,sao roque,SP
56c14b45de87e6d3841eff95c7377526,f1bee02ceae8a430506b798786f766b4,60170,fortaleza,CE
373bf4e0ff53138b7b90d527fbfc095e,dab42470534eadccc6e18c8bc9ae4b4d,23515,rio de janeiro,RJ
bd8d067426b640b65c68dd3ee6c71d46,42bb190d26c930a9e7488bf0abbe87ff,91130,porto alegre,RS
9e684293d3dee5021bfc836040e02a19,e5e21cbc9217a9ed56372e6088536b53,13054,campinas,SP
1f31410fe9060920ac77faf5ad2e3632,cf9125de408c0b29f2bea0d39a9d1c77,2845,sao paulo,SP
ddf1bb1abaa86fab121917640f8c04e1,de0da602258d4d3b1441f62ec4e7dfc3,5409,sao paulo,SP
a0ff04ef67911eae8a588690b2149379,70473c38b2a45f3bd53dc2e72226b182,27163,california da barra,RJ
c6effe6fa35c9e0cbd5e9cf161fa2389,ffb2ae2aa0951d0885d7cd9a218b0c46,23058,rio de janeiro,RJ
836affa20111b7c25d6b51e6b8b9652a,3a7a49bbcdcac2e84d2d9bc962094fcf,74815,goiania,GO
a29dedbff456ef10995f11654ac33ef0,5c254f442e9643f4093c3ead513f97a7,32015,contagem,MG
7bc4316012cadd7bd72e39fa69b5cc07,3ef69967280e6029940e7f353d3eec6b,45263,bom jesus da serra,BA
24bbf5fd2f2e1b359ee7de94defc4a15,eebb5dda148d3893cdaf5b5ca3040ccb,9341,maua,SP
9477fbe4ea6010b54d7611e62df2fe46,090380f6e486f385ae5cbb6a2354d014,17064,bauru,SP
f10d33418980c7f04fe434a6d6c85c5e,a65e46def361d00d1b4dc1f60167fc91,60870,fortaleza,CE
961ab7d1f30476935fd856403381435f,7e9140eac7dbded2e77e2e883da570c6,78008,cuiaba,MT
68993c7d7d8944a5c4862691d936ae64,0c8b467d25547aac1b77e6573519f9df,11075,santos,SP
d3e4ad6760adbf81d8b379877e6293aa,90e353304fca98d75526206e02282af0,8223,sao paulo,SP
e7a06485005d68b08b90d6b212c114e3,93e765999b1ac5d5498d5cbdd316c7ca,96015,pelotas,RS
7cc4123da344ba5ca2fa23c0f7903fce,a6b38dcfe711532c6f588ca185770b2d,5417,sao paulo,SP
9c8fef93c079fbe536b901578adf6d2a,eb99f111a8a404d70e00d492a943dfc2,13710,tambau,SP
4532cf6e69b7306956fae228565175eb,71bf5b23c0923703cd29d12016a2440d,3058,sao paulo,SP
941c7cfc5b79c2c5acac2328e67460d7,be2020ecbdb297610a13fd963cf78f31,8490,sao paulo,SP
b80e57626e0b7bc5c7b396b8590f5755,4a4978eb43b834cdf1b044281ac943fd,28922,cabo frio,RJ
dab3c10f7080f01ef10fa5f0edfa15ab,25fbc794c6e9b63cd10c6c0ae1e88e73,13202,jundiai,SP
3fc34478cb8f0427d63b362dfad74f51,39406d5888ebe67839dc26b348c0d12f,36050,juiz de fora,MG
8960ce4eea38d38519114455d943d56b,17fcb505d2bba63a058d9ca292e7252a,85501,pato branco,PR
2e6d07b7d21a82360f3b981e93f20c45,29eb90999e5256f4e560edc0983ae64d,1304,sao paulo,SP
f6d1915aec1b2b664f424188606a4c50,e4cfd306652fdbd0fba08d62c0e802b4,2407,sao paulo,SP
7ff490f567ddaf9cec90714d3d40ade5,7daf73d9a9dc80f4778b681ec5632fb8,28380,natividade,RJ
702b62324327ccba20f1be3465426437,8b3d988f330c1d1c3332ccd440c147b7,14409,franca,SP
094bd1aaa3142c2422ae41136f482ad0,34d64b56ea43e0454a913e9093e9ab33,17900,dracena,SP
44531082b3d85aa153e1da6af94114f9,f31f7af539e4de2601c4c2df9dc9924d,6693,itapevi,SP
1a38585b7f867f8bb2823aef378b9445,128a9d75541b03c7d96cd99f68d6bc9e,13905,amparo,SP
eb0e5e03030a71a038d3e71bdbe82d86,5c24d39d21e33208728bc83e7e09ab77,71936,brasilia,DF
0b29b46052f69080a341a49dcd982955,36cb18374cd2f3eb0394ecde34691a9d,96930,candelaria,RS
99894d64cc603d4288c12feeea4cd198,4f6b048ca4c0cfae805e333ec00d6e67,3622,sao paulo,SP
e1f83f004fde6fc507ed5c75b2c98d70,42ded8c28b329a7b6e465aa5abc884b8,12092,taubate,SP
5add6659c12e55e5d6379c8ce5786512,a46ae738be98cfe3a3459bd915ceffc9,94935,cachoeirinha,RS
9f92375d50ab60bcbfcf969aa156d455,ed23eb17b3833195c84eb2e4c069877f,60743,fortaleza,CE
7df71d1652cfba8b2a70cf665c960f74,cb644c8c88c4705149fc0c7dd12d596d,85950,palotina,PR
87cb81e00b79f677fc2a6bb9ccdbec9e,20a7563d472a9ac62e08f4de6ffe0415,90040,porto alegre,RS
052b1f40f45996ad66092c6a6fd85877,b70d2761ba7470d860109271badd6b4c,38408,uberlandia,MG
8c0dee2ed4dd58189790ce7c7e378502,10c6de3e44e7d6501c9b319daae16822,90870,porto alegre,RS
ae0d2b553da02db55333e3e336d31ba2,d61e034e65827fedc250b4a1d926945d,7194,guarulhos,SP
f6ee49baf90162ddc222152b08f625ba,b4692b07ed65562a4dde93d828a9217d,85790,capitao leonidas marques,PR
67e8b3a661aabd3a6994920633e1d7c5,c3056e9e9d7d67c6a76db344666a4a5a,12608,lorena,SP
9f9c6e909d0dca855df6e5606a15bc67,cd41ce66b6ab910eae49210dc7bfc919,17021,bauru,SP
b877f2518fc1d9824b0da20c2e4b60a5,821deb5672820bdeb4f4a02ba483a613,13285,vinhedo,SP
a1a53a206a8e0b78b9787416f9614ebe,31bd5704afe103b06cb312b751525e47,59330,jucurutu,RN
10f60e8d488a61d0bb9c2aed77db5957,0663999f33587a57ed5b648b7c569f77,37970,pratapolis,MG
fedcdc6c89d60699c967422066834f65,48cdf71f50344481f89ec66e65b78cf7,28800,rio bonito,RJ
91007e89826460cdcba05e2201ba13bc,00762eafc5dac5fc1574f91e9b7c9b67,2136,sao paulo,SP
51be975a0c75d5215c87ab06d71faf21,0469bf6f9c40cb4df54d469bf561fedc,23570,rio de janeiro,RJ
a3ba7cf1375a040a0e2c9f4ad1718a9d,1a944e970ccde4e9ed94431c8c53784f,93010,sao leopoldo,RS
44b48c6caacf57318845ebda905fc24b,e405bba744ccab8e82ff39d08b954fcf,11250,bertioga,SP
ab106a7ee6bdc144f6c299da92e94a42,c5ae6572767f4a997402acb42109c3e8,33400,lagoa santa,MG
3e7b413594714db992bb14c4236ffe6f,3ebf117d81533e8953be18ffa704877a,41830,salvador,BA
56f782fa47a9dd4a8afbd385ac3a8061,50f043d1d9bf7b951eafb6911f7cf604,7174,guarulhos,SP
3d81e0983219c68388bc93a067ccf4b6,a8e1fe44841fc2a19044f100aa34ff15,4841,sao paulo,SP
6bd8daf4333d1260039e94e9d1a84700,a703a3c5e9c47e19c07abb11c05545bc,89980,campo ere,SC
3ccf34d50a0b0879b38987657cd3b561,d87108b48ec7b85b2f78fc1f3c2ea87a,64027,teresina,PI
d726d766a679f3818fa5324c8b4bad77,8f05a9a828925b59cd69829ee9493481,45020,vitoria da conquista,BA
1976d7f092d9e30dc6f65e2b890f67f5,dd0c3f3af94f2d203f2ee8baed6eec66,35220,itueta,MG
943fcdf63bb3f4757a902d8837c2dabd,f9bfd06239b3ed989017fc7d2ff82474,29194,aracruz,ES
466462055d43360841cd19a81cc12e9a,3f1ae9854823f7c0a8027bd994b2ce64,36505,uba,MG
2bfcc81dd93be776014d3c668a5817a8,8ec4f10897d26b3d05c984a5d02a9a2c,58037,joao pessoa,PB
9fb3be93481a3c4b105ad2a02ace1a45,f2e860aa94bf83e60f7f3ae71f85b177,88063,florianopolis,SC
128df5509d1a786ff02367d087e7971b,9dfd2269e72e12592282e9ebb1d02c5b,2404,sao paulo,SP
43c25909e5bc84761daf594a893254dd,ba88ce96016cd6a8c2a257df2af74b5b,16202,birigui,SP
f6e75fe0c9c3615f87fcc3f535b34864,3ccd408859ed809be5a4b53623a4eb2c,93336,novo hamburgo,RS
3c8137644287f9b0bebc696e20502187,d9984e72a4a6a6fd51fde3ef329e3105,36305,sao joao del rei,MG
052342bf498e2b4c567acdace49e23f6,be8bd4fd44097c998b45dac223dd3ffe,32280,contagem,MG
62c5d429dae186491c09545422a8b65d,4c302f6bb8c2bf278a813d5a29315335,13440,saltinho,SP
21558b7b6743818a6667a0bae27ad407,7f84cd18af38cea35e6427fd044e0931,2022,sao paulo,SP
2e96fa6d55b9732013caed9866e2552d,22757c044f096bef19c36c5d6ffc51d5,1308,sao paulo,SP
48e3f5541dee310caf8cb2c5d1828015,dbc7e362e13dac66a593427730b24299,26383,queimados,RJ
fe947adaad7a3db48e9ac07b358e6aa2,b66b0221baecbab9ebf88bc4494cc659,17960,monte castelo,SP
2b120558238a9f500d9fd6b6b3e195ce,db99289567e2c741bcc6efe55b30215d,32145,contagem,MG
96c221428626e9522b8df0d8af8c9b57,e8987de03af9262e38106a0e866943be,57955,maragogi,AL
6fa7a221fb6f0690ff40df40ceb7c786,0b8ed32525608a907c7331b613b5b67e,3634,sao paulo,SP
2ac2c26386ad549a2d762e224cbb8d65,9f2c3722e1895d2cfc3d9f96f5f7716e,13331,indaiatuba,SP
c167ffdd53d4ef353ae34d914fdaef97,0a7cf55a3e4dcf8fdf11f6fd62c85803,3181,sao paulo,SP
90fc1fd439771609e89a232b462fd956,fe9e22b5f00b48c483db9b65082c1d53,17021,bauru,SP
0088395699ea0fcd459bfbef084997db,ffe254cc039740e17dd15a5305035928,37640,extrema,MG
1935a24e84786e81a8f932f18ce7af50,709e328364b86dde5b6ce4eaea0bd8f3,20550,rio de janeiro,RJ
4adddc79dab2cd4d1dadc18dd4c1c14c,ae076dc36683ea9d2cf5d57f16edfb3c,3474,sao paulo,SP
3ee8387189b991320938bf060efcd3e8,472a03ae2a6048de27c71f5e4a1d974b,13604,araras,SP
401b951379e445bd4add4e01812038c2,5af852e24871220c7697287373000c81,4717,sao paulo,SP
0fb114a0daa717bfb16a4155b898461b,343fc5ba6c25583233f749bca311cca4,2859,sao paulo,SP
21c6035a264c66dfcd1fd3b1c6207c54,75538ef0acc59f1de08beda83fa03afd,35560,santo antonio do monte,MG
c18a4cb3f8ff37151c8e3dacada355a4,606745e140787f33e2e25105dccd9125,87310,campo mourao,PR
74379616bd5d8e791fb89b759216a164,5b2972e2786623d4a0b78843f7447695,4211,sao paulo,SP
539758b1f5c9ed62617d6e9cc64c4bc3,1772d62f5099be6942fbb3d3e881cc7c,18045,sorocaba,SP
f3f4bcc90fab08ba1a574b391d6d69b9,d2b3a6f99b85f8c3ceb2179a1b0353d3,30150,belo horizonte,MG
235cacb7910f5a11a9cffb646888b0e4,683606e06ab6b8bd401821158adb0f71,7151,guarulhos,SP
c1da9b0b8b59fe31a48c170dddc2cd98,a6e92e646f11fbc93be77b8ac42c3f9b,59120,natal,RN
c7f1bd63e0681d50969d7f0eeb4b6dc4,fe5c588a028e60c1314aabf77d04ee24,13940,aguas de lindoia,SP
33b1fcc0d244ba808384b9b3df985450,ab28b75b64cb61b5247aea7f391778cd,20910,rio de janeiro,RJ
5f0d1a2585d29514956283c559da610b,60241d2e4aa878d0197450384c7d30d7,77006,palmas,TO
7037d11107e5d6d4afb8d4b7bbc780bf,ee25697c397816e6431c42ddf920207a,7130,guarulhos,SP
b023177e6578e0db0921a55e11746091,b2fdc3d3f15bdc1d696d1d53b0b991d1,8559,poa,SP
a67c3300a47c8ba4b12bcbed6731c7ca,dd3f2da2d486101e88daf3eba6ad3b4d,4254,sao paulo,SP
31ba3483559016b09049d2a84f6eef2c,e5c4e27b96f4edcef60ed1469a402db4,48300,conde,BA
16b1c67999265df183e86f6a29d83626,37c79e8070de39f8272b5491eba5bd2b,29152,cariacica,ES
dd3ecc2c18f356a45945ea903acc088c,1f36efb7943a2b11386917315f16414a,24130,niteroi,RJ
b1cf15b2a25c647c2de2ff757c033b94,a4d91b80bdb82de936dd0aee6fda52fb,20081,rio de janeiro,RJ
eb1a2b4ca1a86cb1a0416b30997add33,cbcf5d6adc3bc08875452a3c7a2346d7,30180,belo horizonte,MG
3f979bbdedf57087a39ae7fed98ec7de,ca62a2278969324ffe26da3e5704d0d4,29900,linhares,ES
1b82007e71296201322c8a836ad49a8f,010a0365ab237a5e2fed9d945121b627,69037,manaus,AM
539a6c4707fc9cac00b1f5bb6af8cf33,5a0137cf7dd0e5de477f414f59aa05f2,13504,rio claro,SP
437820aa4853d90478621dffef1aae45,a50a18d0f932c1cf1dec68cc1d281d8a,45930,mucuri,BA
b5dc660534126a84822d57681d78f071,6b66f155b506f8761f43b1694ecb3039,31530,belo horizonte,MG
65b2d78564e9d776cca877028b764eac,2a4bb87df78fe7a98da954eeb9abcf5a,45078,vitoria da conquista,BA
14e618e8adb379c1d9727e4cfb189daa,58b2572b34b182a7b5b04766a86bfb95,15057,sao jose do rio preto,SP
95b9cacc4bc81c3a0a33967bcde6fcd8,1b6c7548a2a1f9037c1fd3ddfed95f33,38301,ituiutaba,MG
a35ef57cd99a99e77e58316ab0cc2927,d3e09f23a2bed5fa4eef73fb5fd68cfc,13212,jundiai,SP
2b58e015093f2ab36341fb456df8ca19,fdd7fa582c8fab6e34ac01565a39915b,7417,aruja,SP
40e460ea23ba688006050f58df42150d,2e29e4a59e08eff58e4fa2804e54a7ef,29650,santa teresa,ES
1eb1747994dbcb25f83cfc9490e833f6,72c05cb43fc0b7e4d48b4149cd386a02,23057,rio de janeiro,RJ
ee8f0c49ed13656cf3210d7b9d8f2532,1389cf690748d665807dddc8a0c4936d,49048,aracaju,SE
35aa57b591f1dd750d03ad11047bf18a,4bf5e216e3bcd7c0edd5463ec30bd552,22713,rio de janeiro,RJ
228f37a3380620e2ec5c239f5b7a245d,4ba725239e7c2375b894c067dc94a25c,25030,duque de caxias,RJ
914ef20b010c05ea572b275471f43f29,1d84bfae762509e011e7a5c173275c17,88108,sao jose,SC
5509194da789aaa612594cb987c5d451,47dd6e418b9cca1890da64367fc87454,71070,brasilia,DF
c6ca3f94246a2464e5039cf39d704640,99f65d955af6d004fd209d826c6b2985,22780,rio de janeiro,RJ
37ec9c358c076750b0dac910c9d10b61,6b1a9ecea6c946784ae10a10cea8bbce,6770,taboao da serra,SP
26461ffe192531fc2d31446b79c8bcb1,2c971f93b395018e49b3a670770a7b4b,6213,osasco,SP
e1f35a414cbae52d09c294b3e58c3e89,a6f9ff98ef3cedac9d8a2b88afc89972,75144,anapolis,GO
9146a82ef0aef149115d9365555b4343,34aac96d64fc005f6a378efdae534788,13940,aguas de lindoia,SP
7de6a31b13eb6248852dbdf42611015e,f644a65d67ae3d51c1e5e4ca513bc0c0,23057,rio de janeiro,RJ
c1f4176c8405099a08d876c2794e1958,d106c6af3ba4ed2f44fcc82be618dd80,19025,presidente prudente,SP
786f127aaf29002193d526221dd85679,386699025afa0580bf01652b689f16b6,54150,jaboatao dos guararapes,PE
5e954433dc8145a71eb80a6def852f5d,f90274a116895d1ab5e3c4a284ef5ed8,19015,presidente prudente,SP
e88f6a2addd720088765311a6833ed59,695fc0861b4732c55437c87a81c4a242,78118,varzea grande,MT
26691fd4b554daeab6e92626ac575689,8f96fa2828aac67701975478e5de7e20,19907,ourinhos,SP
2899a15d86ca65cd24d1fc9a0deaf800,552f083731f3a6cd1febdef2f0e8e44a,83203,paranagua,PR
04bceafd0111719988603d18dbac84fc,0df285643c970345de8307c566b42eb1,39960,jequitinhonha,MG
2fea692263bd999bc4a3e307d38ae2fb,8d334e0b3cc9d89e724e409759fb5a1b,8240,sao paulo,SP
f889f85e7338927a1a51de65484911f1,ed6a892d0c9a189ffbd27e43e3625684,29906,linhares,ES
979c7ddcdcad9c14ec457b91c223d5b5,529ad41749c0aa139b22508ab4a696aa,2963,sao paulo,SP
328625c1a96603950042ecbc70c6806d,a30b63f11db2462bb08dde430a2951ab,2016,sao paulo,SP
aceef5a96b18fcdc8edbfd0e1462fc67,ff3abd34295624eff3905f1a69e6b858,78048,cuiaba,MT
d148f5756c15a01207d47e46cc45e21d,fd1909e6c597bb4feabd8d74fa6ea466,65245,peri mirim,MA
e10692d4cefa5a2a842a8d45c2c12247,c6421780fa90e9ac294ca550ce8047cc,22451,rio de janeiro,RJ
808bede9c1df0d6a2963e6bb3f4e0470,e736c636c1725a9a0d79825a5182d14a,15900,taquaritinga,SP
9b4f57a8bb053fe5b95db4a7d30958cf,86a92bfa14c9db4eb56a38ab3c807e5d,93220,sapucaia do sul,RS
0c1ef04b363af81d555ce9ba603b02f3,cd3dc56b23dcbca8cbd532115b6c1915,32678,betim,MG
2ad205cfba7e191089b244afc271ffc7,1458e8048a02a286abe93ab981f5be0a,8562,poa,SP
97463eb57cbb8ff9d9848116a89c1b58,a8ddc9e97b6c7e9062e82bb9da52a402,94910,cachoeirinha,RS
ab95bb8d3768e62831048ac6e059a973,91edbad4917604a9a24f004c02d788e7,31742,belo horizonte,MG
2370fd2f366b76f9fa59768ed7dbcc25,cfb9250ad7da3bac88843a57f83e93bc,21350,rio de janeiro,RJ
cb7a6f9242f8a283bcd9c6047ae5c8a4,a4e9d1568df5584556b6a4d871095249,13295,itupeva,SP
a5564b0b97776f800b3b4f462d8eacaf,8d1053da497baa33eb8a13e8147c4846,28015,campos dos goytacazes,RJ
1fcce9fceb2f6c8a555ef9fd999086d6,657136ea94966f0a72ef6c4cf9294670,84450,ipiranga,PR
63a710384d8293cd7dc192503569a34e,aa36422413a4f36d85ac4952e85925d7,20060,rio de janeiro,RJ
f35e1aa8990c39ac028bd44384d805a6,4e6588068c000d6f539cf24c66a96816,70390,brasilia,DF
2b5c023861a099fcbeb256f84a73719f,2d7f8c99a4a402e38681f31b05518dfc,8295,sao paulo,SP
343d05fdc8c888fa5ac9fdcea627efc6,c6363b71e580fdd9124c98b2c6fc8b8d,21331,rio de janeiro,RJ
15d8ee1ac59990d69adc0a39e9de090f,4f74cbce7c21bd285c7711c150214533,22470,rio de janeiro,RJ
387183c2d8b0450043d97f07d42fd8d0,869dc5de107f15d9aea724261bc5b6f6,23064,rio de janeiro,RJ
e14ec92a8ec13dc650f6da92178142a8,44364f14110f2f9fae86aa6747101704,76200,ipora,GO
f5b43fb071bf02064396958f57e6fd87,d0eb866981b1febdc9c07eef4be63c66,75526,itumbiara,GO
1ff6fa617b2b77f6844df0191949925a,5bffdce2f67241f3d9de86edf96e62ec,78325,aripuana,MT
b2ab620b53e3b69f07728d9645134285,42fec8a8a32ceb3ba315849d6fffb9b8,37975,itau de minas,MG
d014f11f50846fbe717e15184b8f0b31,5590344046361f50100e9faaad848e0b,13190,monte mor,SP
deb4fed7c4cda80c3624ed839502b047,a4c1aa4fc70bf96d4ce285eaa0647cdf,7861,franco da rocha,SP
f8ab509b172a033201a75cade2f4f727,2fdfa7a4239ad2aaab334df77ce30adf,15400,olimpia,SP
8c55c34b514bc8c604b3552a140b5f13,d2b0c9581af07a440250e8343cc95409,57500,santana do ipanema,AL
301d87ed13f2cf173d810fe698cee7ee,51d76ef6327aa91cd069d2518e9469b3,6765,taboao da serra,SP
1dd36c847541e6a8d0017dd3113eb201,d7c4d939dad7aa7c312ac3a86f690064,74210,goiania,GO
104e94af58cbbe9c3b40b0cd410160bc,2dce5489a40a90047c65406410f12dab,13275,valinhos,SP
c6326604c234a96928cd7f255f358978,8ec31beb5c890497f1872b5986d3cc26,70773,brasilia,DF
29275bb342aec7fb355b34909d4d77f3,5dd6ace791de04fec92367219063f695,30710,belo horizonte,MG
ace6148a7bef63ff4e8c80fd5c53780b,6084496782926c56bf04c556331bf884,65530,urbano santos,MA
4776cd8bec1837960a3c4447c6aa97ce,c06c8818442f7a3c3e2264c001838e00,74030,goiania,GO
4646c2ac832792acf0d30a5e9f1e9e94,aead071f9a847c76dda201b10f6f6b68,27338,barra mansa,RJ
50b8c8be62013d9544bb456ade24e2dd,707e3ae26b58fcee0b10ef1185c1ec39,4807,sao paulo,SP
0d047fff3a34f9f8e104c46d98f6d6ad,e36cb996374aa02175eaf55fb0712cc7,39160,santo antonio do itambe,MG
ed8dfaef8250037ed52b478b91870815,2d412c55a2fb76361ba53afa14b9f46a,15350,auriflama,SP
07d974be948a5520179bb45d799fa0d1,818c5267380dd59eaf5d3caba3623493,41600,salvador,BA
e04fb0ff8c7aef7555088b36b68d77d9,c9797c1870f10515470f1c45d5f427a9,32670,betim,MG
c41577db6be598c85be04a2d94c3a8eb,72f53729755c1d79da47eb9041f5f4b6,9411,ribeirao pires,SP
3967b6091174afa2c3937592751e7de0,3c11e9cafdae7a6121d2bbc9b6436e4e,8538,ferraz de vasconcelos,SP
cbde8134b8a718381d08167dfc58ec8c,137b3b977306da3cbeb1b552378f08e2,85903,toledo,PR
b50a511097ebc1d6b90d075516f93978,95f35e8d2e1ef9739f8e1aac0f0b74ca,9850,sao bernardo do campo,SP
5400d19826efc73f28c7c15242c325a4,0ff2e965ec26433d6bf7c7cee19be3a0,98590,santo augusto,RS
5c60cb728486849503147328e610ab4d,53bfb7666b508a9d940d714d534c4192,4930,sao paulo,SP
5f3e50e8dc4c51b4bfafd5f7039a65c9,77bef31f6f788d1649b8b918295c738c,4185,sao paulo,SP
a5f29fa52fe06844c85996c91c3f1d02,67697f1ef23332d4be711eba56d04b4c,35164,ipatinga,MG
ef0d13d0138b37bcdc82c6b70c9ce3c9,c69113dbd73f729a1e6c0d6f75446116,17025,bauru,SP
f542a16576b88cd885a4f797377df95e,f7af15c017130c604ec9e440e600a1be,20540,rio de janeiro,RJ
6d15ef9e2f0770889d141b9ac5ee4487,0f3a5db8a7909671d8032ffb079c1509,13056,campinas,SP
579e33db567e6855412d1fc58cf90c30,3b714a4877aaf281b4b874db1ba1259b,21660,rio de janeiro,RJ
47072cf880ed71431fb220f937f63d5b,4bb176788486ddcb78b776113c086b36,27935,macae,RJ
ad015d052809f72a00eff106b1e24901,01f1af590b3fa6e09ee79551635926b4,2254,sao paulo,SP
f40eebbe472debbdf4cfc36b99897a37,182dc559769d037062eb6f6434121f13,26290,nova iguacu,RJ
e2dac290badd339c560cd42df635504f,48fe27212ebfde5779c1bc2b956d1330,86186,cambe,PR
c56940eec5b36f84fda82f05aa520e7f,100ace3aadd7c742b20e501ce93e5c84,6542,santana de parnaiba,SP
3edd6632f0023b2e66e1cf3e7814c7ea,1a091e1375e834f4fd228a1d4842f923,12280,cacapava,SP
418b556d05e82d296b2539d2d7cdfc83,a073c8fcbfa7ae775d613d19816f2b1d,8141,sao paulo,SP
f04fb650a1938f14ed5330f1e9362467,6d1276c0d23d9629da12735cba4d7bea,22461,rio de janeiro,RJ
2c6816f982a6897814acd1aa00c7c316,8e893b1fd968d05f7ad2b068e502e280,4851,sao paulo,SP
47d251314584bda53f70e982b513e90e,52a1db3377daa828468f007600e81cdf,40313,salvador,BA
441ed3a1b8e761107310bb52752cff20,d95f8e7462aae60a76390be454441bd6,27516,resende,RJ
a6e8fce51cea4eaa262c715df087aede,7fc10d4d2ceb33951fd36f247dedc462,82640,curitiba,PR
fd90594986bcfa3d3d8124459319b449,ba97be81353382fdea2ae8f8617d69bd,13050,campinas,SP
16c4024b31236bbdb509f655a45b4969,6ef1adee8cd8b8eca80b0ad822e8dd74,2814,sao paulo,SP
a05e5d67bec8b16eb0a745e78554c71f,478ad0e58a5fbf512d7655c62a78dde3,71918,brasilia,DF
e8394ccdbf6a65e416cfdda573a8dda1,6b6b815f43f5bb5de08a22bfd1826357,9220,santo andre,SP
b1d18d7e82e61c0226cc8588d609cb57,38cdf86d0010a03bfe6d759e51f1cedd,64023,teresina,PI
294f90edf9d7f04ae89f4af0f2b64ed6,4f66517d8ac49edf81c5a6b15782d6bc,28735,quissama,RJ
4ac92db0564301eb239e8df281c45fb6,06a46121174f129a77f8e50824a5710d,15900,taquaritinga,SP
74b82d49b3b81780a41bcfe099abeb86,0609a9ba59ed54c5217df763d23fc015,71065,brasilia,DF
68fefc3d63ca480cc15d904be2e9b2b0,72dc9d3afc7d95b61351044bb1a8e99c,29175,serra,ES
b76aea676aabdab15c3c30fd1a8c5536,5cb511cc07bbab4b9b7f9cdf587c8b20,94931,cachoeirinha,RS
44dbf7d7b4548cd7139ded68d39cd051,658c6019e2c32470c28645b568cdb74c,79060,campo grande,MS
140056b97d230e9f8eca95f76c766e48,62b1fe109029247a9cf2ed943978f6a0,39535,vargem grande do rio pardo,MG
68aab7dca3ffc8861c4e0f09c58b15ed,ddaad107b70cdb3da88a892ac5e4de12,13566,sao carlos,SP
6ce9b26c054b6e299e017f732a862b87,2d38f064a1ddd82c8c14beadb7bf0c38,41620,salvador,BA
aae647d172ff2dc11ef066bd441e3bcd,cbda3bed5f606046e27bad0baaa72f4a,6807,embu das artes,SP
1323b64fe97b459e7533dcfe0f624a5a,c37d6ec04ec0345217deeff3c0ab6505,89900,sao miguel do oeste,SC
04c7fbbd983235a3d2525e9d134e705c,7a289a88afacb22f0b94b3052717b22c,22071,rio de janeiro,RJ
758019ade97df0865b7fabd23bf29ae8,92ea66675d0557a6ededd9af85a9e758,83260,matinhos,PR
f1e209d5fcf6fe141de83417dc8e092d,4eb4216fcb7b1da0b9ccc2ac433892f2,13482,limeira,SP
b1e01fe019f8971e431021f94370cccf,fef8fa7ceb54d0827ae668cd1c35e023,12287,cacapava,SP
673657fadb14736e24dbffbc43f86d4f,6c5f6bdb8062695ffa0e53d62e8d5e8f,13253,itatiba,SP
90ed84eba98a8891cb203e89cdada422,b410d7fd96e7ff12af1d2f87aae875a8,83602,campo largo,PR
042fe32d398b84650560f12af71f911c,7eb4725d089262beaf75f9a296140a55,26112,belford roxo,RJ
e3e7d8f2750d84cd02f382c4d242d00c,8b7aa344740a3550cb5265ad33544964,28994,saquarema,RJ
e6c88425cced764e5c72f44c9d8ef940,842086dd425ca0aae2a88988a0eac805,35300,caratinga,MG
e3248fdb7c904b55c92cb55d87ba264a,d8a89aaa59ca5fbb3831547f7eee1a63,83209,paranagua,PR
d16fbce90d8f6665f5022e4f47e2aa78,665cc94a5b90b07801833c77b93c052f,36830,espera feliz,MG
ba7849c7b26841bccc9027362df25bb8,ead4bc4e6d6c494a8102598fb3c26d91,32342,contagem,MG
d7d395c0faef4d563b081f146512a0b2,0b046317996aebdb7c05c8748a56c97c,41720,salvador,BA
934f9d72eadbf852cb3ddaa5355e22fa,a6949bcc4f127c2e918b24b787a4f9bb,9892,sao bernardo do campo,SP
52220722b1316d8b493799035cb38463,2aa42e268eb5208e68313f4b5df1f4f9,90013,porto alegre,RS
88d5d9648c5efd116d642161d4920bad,758c9db7a9e5480637d15c22a98eafff,5876,sao paulo,SP
f33f9f2a36cac5e766d02a234f97dc28,d4e5ada242c876e58b2dbbcfaa80d977,4880,sao paulo,SP
fdf3a5bebc490cbd7a8512395e6cb12e,e8b52d1cd5a4a7ac4aaf3e4a73405534,1311,sao paulo,SP
92628c277b98be63e84b493008544b25,c05a81fd241ea01ce10a5cbfa60a611d,42709,lauro de freitas,BA
53f611fe710a6fc204d4c0e74b893fa9,947c7bf59830ff65481d2a8380f8b223,13212,jundiai,SP
71cc75a603db03ef612d52f9f223e68f,ab1ab390f31be556889e96b7d19bc610,55670,sao joaquim do monte,PE
9e126ac32c9fbec527dc3e9047d2dc7b,3e1b36c213f60580d21d15530abd8573,77816,araguaina,TO
