order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
e793e2ffd549447018149bce4de2850c,1,cbd27a4cfb94137cd08a4fda812d686b,404e1ba01358af4cd63f679b2c4d1fa1,9/12/2017 11:24,19.9,16.79
08cef746691fa27e23fe2c32a02c0e21,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,3/8/2018 12:50,349.9,31.98
e7f237163458b9df35d29d4ee460f233,1,254e83d8714765408ae71c07e6a972e0,3a4127e1ba7208ea37044c5092aae170,5/17/2018 10:17,388.9,20.6
1fce119897499a117beb9f48ac6cff5c,1,cf6020146772dc8cdcd583c1651170a1,3d871de0142ce09b7081e2b9d1733cb1,2/6/2018 13:32,79,13.57
bd396d4cd7a0507db99110954a0d9173,1,1de74e63d630007567726953a4eb2b36,a49928bcdf77c55c6d6e05e09a9b4ca5,9/1/2017 18:15,79.9,13.58
15e63a2cb02a2f0485e5740e8c6f0155,1,fa8b90b254398a181c77d51bae41eada,bc07d855eac23aab5ac8a120f21d16b2,5/9/2018 03:10,154,17.99
fe58b25c8ebdc65c3d4cb34070bf9e5d,1,c40b4d64d9a3328382ec1fc2948c4af0,95b293867b5862941c9cd74f756a3c68,2/22/2018 22:55,54.9,14.13
7a6f03d6c02a319e084dd0ca7bdb5d07,1,553e0e7590d3116a072507a3635d2877,1c129092bf23f28a5930387c980c0dfc,12/27/2017 05:54,45.9,9.34
ca649df2968bbbc843a5c75c7bc803ba,1,65bfaa2fff2cfb55a0b7a466549e6758,a416b6a846a11724393025641d4edd5e,11/21/2017 11:50,420,23.34
43698bc1371b83853814e6a6afcc89f8,1,78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,3/26/2018 15:29,99.9,26.78
7068f14af6c3c575490f74b6aaf2f05c,1,43ff57afb3419cc422d1daccbbb877b7,f5a590cf36251cf1162ea35bef76fe84,4/19/2018 12:31,915,178.52
df281308c4a5cd2e3f2cc5c7eb5c30c3,1,585fba465552491690a4d0ebc78ef585,7a2d2949aea47fab95fd98d6c9f618b1,4/3/2018 18:15,12.99,19.32
72c061dd658608d47b290082ddbb976d,1,74985eecf05f5ef2d7e4c59156454e2c,080199a181c46c657dc5aa235411be3b,10/13/2017 10:49,179.49,9.45
4bd80487e45eb96ed277f47d7b9dca63,1,9ad536de496ccba6e4a9ac7be933ad9d,7ddcbb64b5bc1ef36ca8c151f6ec77df,11/30/2017 08:16,494.99,14.67
cbb8697212a65198772c9406834180f8,1,7f064525eaaa1ce9d22c085f7ff5413a,6560211a19b47992c3666cc44a7e94c0,12/18/2017 18:10,49,15.1
c1eae222313b3a7eac740761313cbd27,1,3c79a7c125a368407bd03f3d8b0c4d25,41b39e28db005d9731d9d485a83b4c38,10/19/2017 14:03,164.9,18.4
b4b08f39312c936c9ecb2327c63337ea,1,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,2/13/2018 03:39,31.9,14.1
d307290675e59c844ebde65696377750,1,5be900d0c3e1b43ac845f9ce6fd2b00e,3db66a856d18a9cba7c9241fc5221c50,5/5/2017 06:35,399.9,25.35
b687f81e0e59c1153eaa197ad1c1d043,1,d7e446a8f36339b1a9d059d1237159c1,f76a3b1349b6df1ee875d1f3fa4340f0,3/9/2018 02:48,186,14.91
e6657617ef1f4cc4cc2413cb0a6630ae,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2/7/2018 03:13,86.9,16.24
53cf21aea186e583d69fe8d531829e3c,1,82fd0e5d33b58ad696f75449679c1470,cd68562d3f44870c08922d380acae552,12/7/2017 20:19,125.5,16.64
0aa6d207e7ba004eef415715c25765ce,1,d934b48db429df3e1f8af7e7368489ee,32f1bb9dfa65bc7df5c0d9d95a616be4,4/19/2018 12:15,99.9,18.58
d59a804dba63b4bae7ee24c0befec958,1,bee2e070c39f3dd2f6883a17a5f0da45,4e922959ae960d389249c378d1c939f5,12/5/2017 02:14,140,12.48
29b56549adf0256e35b6aabd8a7f7455,1,a35c14eaa384acf7aabbbec3bd76fae6,0bae85eb84b9fb3bd773911e89288d54,8/11/2017 17:23,43.98,17.6
cf2159bbc127ae7a92a057266d687260,1,ceb43e52119b25c8f2b6049a5534c339,6b243f80ed07b10f0e8aa0f21a205f3c,4/19/2018 13:30,64.9,16.42
654ba98a499a03473f9780e5c7fc227b,1,35efb9f20785abb24313fa712efa8fdd,9e94fa26a70ede4d26226e918e8706a2,8/10/2017 03:23,62.8,9.94
63e4ede8e88252dcabc3a251e84dd7ff,1,dd60cac04e6bcbc919cb1c7dcc473211,febab0275244b9a49a623f0bd613ca2f,12/20/2017 23:16,29.9,15.11
47eb628894a1aa066bafb6d3de07da4b,1,2a46d3a8cb337e4c4b5db2d6df599cea,c003204e1ab016dfa150abc119207b24,1/17/2018 18:17,109.9,40.1
bb6f77e22d300a3c74436c9ea8925945,1,4293865e4ead3d446609086b4cfedb4f,da8622b14eb17ae2831f4ac5b9dab84a,12/28/2017 02:11,119.9,29.24
6373b46dd60ea2f0d7890c131155a0a8,1,b92a7304ebad1ca5b393b53b2de5c70a,7c67e1448b00f6e969d365cea6b010ab,3/29/2018 17:55,139.99,30.56
a558df35f2582dce7a0a683f618ea859,1,68bf2e76db1d8e846042e54da87399ca,1a3df491d1c4f1589fc2b934ada68bf2,2/28/2018 06:46,79.9,21.05
650ca3873d0a09fb4604deef7817ef60,1,07691def223b4568e8ecb5a5b30574b1,b76dba6c951ab00dc4edf0a1aa88037e,11/17/2017 19:10,16.97,15.1
397f4ed009841e83e71435ab9376cc8c,1,4dc2ff2b31e5b034eac68824c9394902,77530e9772f57a62c906e1c21538ab82,7/23/2018 18:43,299,45.96
4f39a94d6e474819d898d6df7d394996,1,15f773b4fea5b2ab681b02620b0c3a95,82e0a475a88cc9595229d8029273f045,5/5/2017 02:42,79,19.25
4f39a94d6e474819d898d6df7d394996,2,15f773b4fea5b2ab681b02620b0c3a95,82e0a475a88cc9595229d8029273f045,5/5/2017 02:42,79,19.25
78d7bf360bb60d0dd4bd37663c126524,1,71b7bb7d435217ef96c1ec8e48421599,c3cfdc648177fdbbbb35635a37472c53,8/28/2018 13:31,169.9,18.99
100c3a4b273a82310ce16d5524e14450,1,2d7ec74c6f93ad8234f2e29817b2827b,bf3c6d2a28b2b5501e6c15448982dcc9,9/21/2017 09:10,119.4,17.09
8835bc08d0bba62b3f65c7903126fa49,1,904a9e449fbfd90da738ab70ae6ca003,f262cbc1c910c83959f849465454ddd3,8/8/2018 13:44,59.99,18.52
c4338fc6904fe8ebef8e0e42ead3c0e0,1,75d6b6963340c6063f7f4cfcccfe6a30,cc419e0650a3c5ba77189a1882b7556a,12/22/2017 01:13,56.99,15.15
97bca524044b6fffcdbcc4ced6e2390f,1,aad0c94aa869497ef036b7549451134b,46dc3b2cc0980fb8ec44634e21d2718e,10/9/2017 21:49,49.99,8.9
6e9c0612875f3247e91446d8d0bf7d50,1,531db530c03405e0e34470594e53b7dc,0be8ff43f22e456b4e0371b2245e4d01,1/3/2018 04:14,24.9,7.78
b7aeacfc25789063ab26dcbed69401a3,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,1/26/2018 13:55,49.9,13.37
1d46e93ded8b3ff059abe41e14754362,1,7d50930301709838d8e90dcac5cfaa84,9616352088dcf83a7c06637f4ebf1c80,9/4/2017 03:05,59.9,16.18
1d46e93ded8b3ff059abe41e14754362,2,7d50930301709838d8e90dcac5cfaa84,9616352088dcf83a7c06637f4ebf1c80,9/4/2017 03:05,59.9,16.18
9798002938de9acb5883e90411ded034,1,88d1ed18fd38fa0ffeeb4b517ca42a9d,76ea5315acb3f5f7ade3cd261faf922a,6/21/2018 19:31,36.9,18.36
354310406adf3de2d6793865cca4eb97,1,f5f0b722d7662e8939727fb49e45d046,7e93a43ef30c4f03f38b393420bc753a,11/10/2017 20:36,759.99,19.07
10084ae353466f1c95f62cbacf6168d5,1,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2/28/2018 02:30,108,17.33
4c8c092a897404409eb4858b2c35f100,1,2216232cbfdfdc984d20cd53acb7aba8,ed4311e67debd72b8610a5347a743087,8/9/2018 08:50,140,17.25
c39ffdd77f5ddda482650795f30f7aac,1,fc4d6bb8b2fba6297e0bd65aaa38624a,0ea22c1cfbdc755f86b9b54b39c16043,8/6/2018 13:15,34.9,15.34
ddc75e18227aa517946c2239d18d1300,1,698b3ddae2f0b80c2a48fb40624ca4e4,0241d4d5d36f10f80c644447315af0bd,7/30/2018 22:15,199,35.47
98a6c523ea54e65d9320d388708b49d3,1,5a6eeab62396852f7d89b60ba3a73cce,1127b7f2594683f2510f1c2c834a486b,8/14/2018 04:05,59.9,18.52
40ff15fd1f4a802dd323bd89a6967b5c,1,957e5bb30136d08f9e4f128d0fe9c393,f46490624488d3ff7ce78613913a7711,6/6/2018 15:51,38,7.39
605ddab5485410c9c3c11f4ab9a74f6a,1,a334304f952399f2161225628a9d2891,d3f39f05462b79a4562d35893a28f159,1/24/2018 11:37,78,15.3
287445be3e2a5f0d3f5036b2a778d1c5,1,6e29f8de1ad465c1fa275aae299fa98b,7142540dd4c91e2237acb7e911c4eba2,5/21/2018 13:59,59.9,23
5c51684e9930d09a7f209a96c71064ef,1,55b71bf300a2765a382eaec566df531f,54a1852d1b8f10312c55e906355666ee,5/9/2018 00:30,74.99,11.15
a8098c74d0b6846c8dd5ea90952879ce,1,48aacddd51c3196ea66bf15d9f131c6b,6cd68b3ed6d59aaa9fece558ad360c0a,7/20/2017 13:24,22.5,14.1
f472c6c9045f35a40845e71c997dcc74,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,5/22/2018 00:31,119,29.14
bfbac0cb986a021b149fd1ecd301a95e,1,8983a3b149303c013fceabef902e835a,9f505651f4a6abe901a56cdc21508025,8/7/2018 15:04,99,8.85
3d89350fbbbebf725356d7abe70f17a0,1,b80921007ed3f68cf6e536e6daf08610,ea8482cd71df3c1969d7b9473ff13abc,2/7/2018 02:56,29.99,14.1
4801b9cf238c2c9098bd66a5f092c2da,1,53b36df67ebb7c41585e8d54d6772e08,4869f7a5dfa277a7dca6462dcf3b52b2,12/5/2017 23:18,133,19.28
d7273b44707722d534c868f279e235cb,1,53ea9da485f6aed8a6f03a85831fe021,fa1c13f2614d7b5c4749cbc52fecda94,11/14/2017 12:27,319,19.51
a2b99b6a9c5b0c402cfbabfdbb69918e,1,0645b477d9a79945e55ec6be1605b5a0,725c32fa80c2faacc4fc88450d27314e,9/18/2017 04:45,49.7,16.6
2de5b68f713b073b77fda04cb4868443,1,1a3c44587dd8d3db5f2447078bc50d75,3078096983cf766a32a06257648502d1,12/12/2017 12:51,47.3,12.69
4173123220bd4c3bd19044ee5f76c467,1,b141c668aca84c5877a5c66bd94fedc8,da8622b14eb17ae2831f4ac5b9dab84a,9/8/2017 02:25,29.9,15.1
cc85879fb8f1767ad9b67dbcfa113e7b,1,d3e1006ba3735c0d44160026b6e0ced3,c003204e1ab016dfa150abc119207b24,4/13/2018 19:29,109.9,21.85
cf3da3c7f3915ee38eb71471c6aac434,1,73326828aa5efe1ba096223de496f596,d13e50eaa47b4cbe9eb81465865d8cfc,8/14/2018 04:35,82.49,8.74
93709cc8ac5e38fe6622dcebd2ce72bf,1,2c7d6cb2b1eeccd3ecadf62d0e60b90b,06bb3a2fe5e7b7a845b13e8fb91bd944,11/3/2017 08:45,58.9,16.47
93709cc8ac5e38fe6622dcebd2ce72bf,2,f86e052042e77d7109bc4cc95f4ed9ca,06bb3a2fe5e7b7a845b13e8fb91bd944,11/3/2017 08:45,74.5,16.46
b2217a354063d984ee320fa29b6baf1a,1,2afebecdbf5ff9f1058bc9164e65c200,834f8533b2ecb6598dd004ff3de7203a,8/8/2018 19:10,127.5,53.64
fe0f62fd99cb34355fb8706ce0faf6c6,1,06f24f9b9f5892496a4db38e42a6acc7,f8db351d8c4c4c22c6835c19a46f01b0,4/25/2018 15:38,42.9,9.44
02a0929986b1647b2df9bb303b4851b9,1,2c7f01e4f39f8ca21caddb86374d7b4b,edf96ef93ed595084bbcbd9224bd2894,7/2/2018 08:57,259,39.58
14b791be12b020b826c2ee4c7662a5da,1,8fd88178b111d5d12b4a85be4ea8bf4c,83deb69e889cf80f82be1dc6d5f2d486,4/5/2018 16:35,34.36,15.23
316495342fc714e50303c6cf4feea79f,1,4858799008e3cd4fcab9c61fbc63a2a0,6edacfd9f9074789dad6d62ba7950b9c,1/3/2018 21:46,40.9,7.78
ec258e1773b41df94290f07bccbd1ec1,1,98613092c09065649a714a888cfeb29a,1900267e848ceeba8fa32d80c1a5f5a8,1/5/2018 13:54,53,15.12
a96e4916afbe040afbe005d10eb41523,1,9981d5a8b44135a14dffa76e857d2d83,7c67e1448b00f6e969d365cea6b010ab,8/2/2017 16:03,176.99,25.75
0b0334d5ad01e008caafb19973bf1acb,1,07a2b4290dce4edc619005d1a6348439,b499c00f28f4b7069ff6550af8c1348a,5/2/2018 11:09,59.99,19.39
0b0334d5ad01e008caafb19973bf1acb,2,07a2b4290dce4edc619005d1a6348439,b499c00f28f4b7069ff6550af8c1348a,5/2/2018 11:09,59.99,19.39
0b0334d5ad01e008caafb19973bf1acb,3,07a2b4290dce4edc619005d1a6348439,b499c00f28f4b7069ff6550af8c1348a,5/2/2018 11:09,59.99,19.39
7a0eb0a897a19d67575a24798ba26fc5,1,05d3d52aea100aa2f887fd940991f040,2a1348e9addc1af5aaa619b1a3679d6b,3/9/2017 10:45,72.9,11.12
223b2b4c06ffe3ced7307cad0ebd5e44,1,6c8e5644615f97690580b1b06650f56d,f84a00e60c73a49e7e851c9bdca3a5bb,12/17/2017 23:36,159.99,20.36
0744ce655e97e70eb03a99cf52385502,1,b9ee7519d0187d2389af62ba6c612963,78c99c6dff4eeae5be99bf635ed21e3f,8/15/2017 02:45,69.9,16.25
915a2730449787ced8fbbc1794ca7d0b,1,b8985a4d0fd0f1502eec53355f322670,9e6229250fedbe05838fef417b74e7fb,8/1/2018 11:05,149.9,31.92
49d82571c200aac8b226cae094dc8f0c,1,9da950e8c8c482441f1b93955b21c827,ceaec5548eefc6e23e6607c5435102e7,6/17/2018 21:00,209.99,28.76
7674a39ac1ba0b1ca68a18cfbd151b1b,1,1fd3bb291e0dba9d6081eb914303993b,53e4c6e0f4312d4d2107a8c9cddf45cd,8/3/2017 17:15,26.07,16.67
7674a39ac1ba0b1ca68a18cfbd151b1b,2,ac7e981115ad47f0e051f1b8b97e73b1,53e4c6e0f4312d4d2107a8c9cddf45cd,8/3/2017 17:15,27.99,13.55
14f31f8bfd37cf6b1fa6a4aa6e94e930,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,3/6/2018 15:55,69.9,13.08
14f31f8bfd37cf6b1fa6a4aa6e94e930,2,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,3/6/2018 15:55,69.9,13.08
571b3d06ddb5bba38fac92f4da0778e7,1,c92f0e7b9d49a9543558d6532772441b,5dceca129747e92ff8ef7a997dc4f8ca,2/5/2017 20:59,129.9,46.86
818878a0bdfd8a8cf46e474a03fc5366,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,11/7/2017 02:55,89.99,16.39
daec7c006304b60ca87044f26409ef2e,1,c7c99e372ec2f873701c20e3a00ff29c,7d76b645482be4a332374e8223836592,8/23/2017 13:30,16.9,11.85
c0b4d042df532a3a84b95e89bf2a53c1,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,4/17/2018 17:10,53.9,52.95
69b4682d3ab5ef1f14a8e9e74638f87e,1,2ffdf10e724b958c0f7ea69e97d32f64,4869f7a5dfa277a7dca6462dcf3b52b2,8/13/2018 03:05,212,14.14
fea58e65b788d96dd982a2660be9e2cc,1,3731a08877914ac1dbf9b7c995854f84,b561927807645834b59ef0d16ba55a24,7/27/2018 03:23,29.3,12.87
f2b00200fa3b427fee60eb4fa811720b,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,5/30/2018 02:18,49.9,19.32
f2b00200fa3b427fee60eb4fa811720b,2,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,5/30/2018 02:18,49.9,19.32
f2b00200fa3b427fee60eb4fa811720b,3,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,5/30/2018 02:18,49.9,19.32
f2b00200fa3b427fee60eb4fa811720b,4,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,5/30/2018 02:18,49.9,19.32
f2b00200fa3b427fee60eb4fa811720b,5,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,5/30/2018 02:18,49.9,19.32
f2b00200fa3b427fee60eb4fa811720b,6,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,5/30/2018 02:18,49.9,19.32
a99b56767df11d454006074f4ba801e1,1,0d85c435fd60b277ffb9e9b0f88f927a,88460e8ebdecbfecb5f9601833981930,8/10/2018 01:05,54.9,13.72
3ab5bdee7463665002059afbc68144b3,1,57f2de7e1c6028c7d38a50cff155c794,9616352088dcf83a7c06637f4ebf1c80,11/20/2017 02:47,39,13.37
75a274082b03938965592307afe46ae2,1,36ea81e90d1292dcdc3ad8abb09c20fe,a420f60ff1aa9acc80d0e42959f2b313,1/12/2018 17:09,73.5,17.76
7be3a5089c1dc43a6943bfb89a249b8c,1,ff7885ae23429394b64526e957ec809d,257e61d3251fb5efb9daadddbc2cf7ca,7/30/2018 20:24,890,81.03
0786c4c0e6cac26fe4f5c558b232e392,1,5bf57bdef224b9486b45ebba37ec6191,a3e9a2c700480d9bb01fba070ba80a0e,8/23/2017 13:35,62,16.06
a8dd3db8266dac551c7fe1da54c8d415,1,bb099f12bf2833153c9def3538cb52dc,655220df33262c7e0c4949a147366f94,1/25/2018 12:17,129,45.36
70e430723d15eaf320da7d163e736ed3,1,cac52d956eff0cacf32f4b0f0f3aac5c,53e4c6e0f4312d4d2107a8c9cddf45cd,8/21/2018 13:03,32,15.32
b7441c24c727cdf423f8339a62447193,1,a02d0123079f4ae96001ba2010d1a2df,1025f0e2d44d7041d6cf58b6550e0bfa,12/1/2017 03:10,250,35.02
96c01643f38c59fe8ac1ef0480d423fc,1,b8a0d73b2a06e7910d9864dccdb0cda2,620c87c171fb2a6dd6e8bb4dec959fc6,4/19/2018 12:50,69.9,17.08
0f081161ec11a7986d836cf8e012cd21,1,3bbacbe586e957acbf26c63b3ed532a3,729f06993dac8e860d4f02d7088ca48a,4/20/2017 17:22,134.9,16.05
7d27be18a08a2dbe4ee2d12c2fc5a739,1,6fd08d44046ab994b96ff38ad6fcfba1,d9a84e1403de8da0c3aa531d6d108ba6,3/21/2018 21:35,39.9,8.29
d7c88efc86371e81d37eb2cff1c61020,1,f2e53dd1670f3c376518263b3f71424d,4a3ca9315b744ce9f8e9374361493884,5/30/2017 09:02,109.9,12.27
718b31ebf4b412db36cb480229bca6ab,1,e59dd207c69d86e890febadc796d1078,e9bc59e7b60fc3063eb2290deda4cced,5/11/2018 16:31,148,9.91
7d4101163410b1380268da3933e691f1,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,7/26/2017 23:15,89.9,17.07
7d4101163410b1380268da3933e691f1,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,7/26/2017 23:15,89.9,17.07
55bd3d21d10786b863b8537b32bc3899,1,32bad49615b7c5da42609b98df97482c,d91fb3b7d041e83b64a00a3edfb37e4f,8/6/2018 14:05,16.29,18.23
e981933dec07dfe833f737618e90afe2,1,fa7be99321f2dbb1e518d2139ccb1d39,54a1852d1b8f10312c55e906355666ee,8/24/2018 10:55,64.99,8.62
35298b52820bdcc64b7bf71ccc28a36c,1,f731f8587d4088c174397e010cf892a9,cc419e0650a3c5ba77189a1882b7556a,1/10/2018 19:46,56.99,25.68
6c8accd4cab9d1cccad9d791492d53b2,1,4efd35570dbaaa27e216bd8bf3ed4cf3,7c67e1448b00f6e969d365cea6b010ab,4/3/2018 03:28,79.99,14.55
5690636f35f3831fe4cf8d5c8e060d99,1,2fe0cccc00239f01484b97ba65408800,a3a38f4affed601eb87a97788c949667,12/4/2017 03:20,114.9,18.05
99662b91e0128a7de8c373ab7e566dc9,1,c5f5b4b17e4cd989c39986cd0dddc018,4830e40640734fc1c52cd21127c341d4,3/26/2018 15:31,69,18.36
9167e0a67d886b453dbb9318f1db42cc,1,76be7b20bf23f866fd105deee7b205c6,cd06602b43d8800bd0afad514919d35c,6/19/2017 18:23,37,15.1
9167e0a67d886b453dbb9318f1db42cc,2,76be7b20bf23f866fd105deee7b205c6,cd06602b43d8800bd0afad514919d35c,6/19/2017 18:23,37,15.1
f16dee6de72d9dcf6b644a19233a39da,1,4965fd68b4fa0cab5fca575c3b4f4b73,dbb9b48c841a0e39e21f98e1a6b2ec3e,4/26/2018 15:30,39.99,15.23
3550480abae8b6120d0c8d5ca9bbbdfd,1,7a8dfec813ae58cfaa3e1ef9f534adab,4c18691b6037662be2df78a765d98ab5,5/15/2018 08:55,36.5,22.93
1cf0fc2c07de89a211f8dcf9ff5af15b,1,701ff123e9085dcc9c2f833efded6374,ff1fb4c404b2efe68b03350a8dc24122,8/14/2018 22:05,395,20.94
0a84fbd88ba3278bbb66308e79b2f416,1,914bbf1d7b288975a3a7ad2d004f7c3d,46dc3b2cc0980fb8ec44634e21d2718e,3/13/2017 18:03,399.99,14.19
14e4354a0f5d87e8db773937a3f2331e,1,293ee8ac0a45f559cdeba37b938fdb66,4a3ca9315b744ce9f8e9374361493884,10/19/2017 13:49,55.6,17.96
cd073a09b3f9f8f60fe4b7aa998f2ca0,1,0f39dd7b84f0532254c167aa5ad6bbca,698f5fa55a5f73d0740e9d9a773e8093,6/26/2018 09:20,60,15.52
e210ce645469e7eb44209cb28f6bf097,1,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,12/29/2017 07:09,79,28.95
9e6e335c851fd08c6e1b22a0d70bb540,1,af56e0203193f066ed64cbbbbf95ae6a,ef990a83bbea832f36ebe81376335aa8,12/26/2017 17:15,89.9,18.2
47120c8873cf3ca85fec9f20ec00a032,1,cdc4af478fef19f03f1d0353c00271cd,3d871de0142ce09b7081e2b9d1733cb1,6/22/2017 11:23,19.9,11.85
265858f2ac3e966d6f2e63e5f7a51092,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,11/3/2017 03:06,29,7.78
582ecddc80251f58adb996143e81d6e0,1,d04e48982547095af81c231c3d581cb6,d921b68bf747894be13a97ae52b0f386,5/21/2018 16:31,245,19.59
2275c86505ffbdf6aa88cd91bfeeae33,1,24d1e0447bc0f9b43af49837d0a4efd8,98dac6635aee4995d501a3972e047414,12/7/2017 11:19,27.19,17.6
6b998c66969da91aea4b8ce0173a5bdd,1,41c24b8ce92d1a2cac62db5edfd088b2,4869f7a5dfa277a7dca6462dcf3b52b2,5/10/2018 11:31,102,13.15
d607cf247d8e19a82548c3a30cb2d173,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,9/19/2017 20:35,29,7.78
bc01ea4b0d29f66c3b84774cedea3667,1,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,4/2/2018 16:50,149.9,25.18
671da50aeba5a03f468677e421e93b3d,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,6/30/2017 08:05,89.99,7.88
67009d1f213f762960c97b4f8629159c,1,0b2c18d8e73e17348a011241525cb089,6560211a19b47992c3666cc44a7e94c0,1/25/2018 11:57,199,17.83
9ce36e2fe5d89681ffcdc294ea7363ac,1,ee97db3ef647a016f3bb7376f8a3ffcd,dee656f0f566ed1aa85bd137c943f08f,6/12/2018 11:30,35.9,50.85
0e9ed1bc6589695f10e03b8eca833201,1,6a31191d5ac5852b0478f6e245ac5b02,7357b52d27cbaa90f81a96cbc1279396,8/23/2018 14:10,118.13,17.02
f38baece3d405c61575ec8886dcf4cfe,1,2132979d9b6f64e99b8c9bb4da4e0323,45d33f715e24d15a6ccf5c17b3a23e3c,5/29/2017 09:35,98.79,13.03
b6f7267c5de549e8079e23367dafd3a1,1,145978af3e89b318be0b717a0953649a,18e694e0e48ed6f7aa3f24aade5fd697,6/15/2018 10:58,19.9,12.79
a0276ec686c0ea314da1e9da49e8a46a,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,2/16/2018 17:47,13.65,16.79
ab18ff09f55ca3ccc4dbf5bed2c9036d,1,ea3be87c5c6c69043c9eb7836199c200,4a3ca9315b744ce9f8e9374361493884,3/29/2018 12:35,59.9,18.3
1e73093ee708ed2b782f359056925208,1,d2bea3c01e172037caa99b2d138f39d0,9674754b5a0cb32b638cec001178f799,8/18/2017 19:30,18.9,16.92
1494db03a5c6e6ed463866c7e1171104,1,3356d43bd57f974c4ae7fc5f9c4e589a,8f2ce03f928b567e3d56181ae20ae952,7/25/2018 02:55,99.9,23.5
3c04118e4788bb999f7371015e3dbdbe,1,b71ed32edb9ce4684e10a11309011b60,5a93f3ab0ef4c84ed5e1b5dbf23978bc,8/30/2017 18:24,10,11.85
813c55ce9b6baa8f879e064fbfbc9e07,1,a2446206efccf04cc7fd1511be0ee157,a888faf2d1baececa6baf9c3d603ee1f,5/4/2017 09:32,279.9,16.13
e5fa83ee166ad4e56b60c0bc4a2e12bc,1,d5b703c271f43f9c588a6f512a00f77e,fa40cc5b934574b62717c68f3d678b6d,11/8/2017 03:15,34.9,25.63
fc0ab8cdbc2f9a64c50264d217e47114,1,aa995bbfcf2da055bed670f7282f90d8,7a67c85e85bb2ce8582c35f2203ad736,5/16/2017 02:42,57.99,17.66
d8d4e1a57a139526d78c7713a4eed523,1,45ae343d4991cc21e7ec0a775239402f,7238a95bb63ef7e498389fb863b834a1,8/7/2018 02:45,39.9,18.38
ad2cb7174d08a12cbc905429e2027c96,1,d070415dddac66bcbc0a2e4f253c0f81,712e6ed8aa4aa1fa65dab41fed5737e4,5/16/2018 12:16,299,126.91
ad2cb7174d08a12cbc905429e2027c96,2,d070415dddac66bcbc0a2e4f253c0f81,712e6ed8aa4aa1fa65dab41fed5737e4,5/16/2018 12:16,299,126.91
7e33051b148132bd0c823915b8863e35,1,330144665b875c2b4555f88d9f4ed7c1,620c87c171fb2a6dd6e8bb4dec959fc6,5/9/2018 07:55,159.9,20.09
ddc5df3b1c497720bae1692c170baec0,1,d22625c4bd160a54f96629f139153c74,c3cfdc648177fdbbbb35635a37472c53,12/5/2017 15:53,148.9,43.45
ca135e527ced56014617ee57b5386a2f,1,5c5585c687a0293f10bb748c13cacc71,8e6d7754bc7e0f22c96d255ebda59eba,2/2/2018 21:31,74.89,27.06
8af022ef5bcb85da7e559f43367171bf,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,1/12/2018 12:27,13.65,14.1
749ccd54a6e860862770d11abcbbe0bc,1,4c82c8d31845d751d797debc3d03697f,ce27a3cc3c8cc1ea79d11e561e9bebb6,8/16/2018 21:15,12.99,12.79
7caa0a770f1010526a3e5f65757755f0,1,555c681a23ca3d3adaaf1a74122b5bcf,4869f7a5dfa277a7dca6462dcf3b52b2,7/24/2017 16:24,280,18.4
fdeb8e2ed51d3a12a9d6c27a2f70e255,1,b36f3c918c91478c4559160022d3f14e,1ca7077d890b907f89be8c954a02686a,1/26/2018 14:03,150,8.3
